source,city,temperature_c,condition,extraction_method,url,scraped_at,batch_number,batch_timestamp,record_number,collection_time,data_type,alert_active,wind_speed_kmh,alert_types,issue_date,valid_until,feels_like_c,humidity_percent,pressure_hpa,wind_speed_mps,wind_direction,weather_main,weather_description,cloud_coverage,visibility_m,timestamp,forecast_hours_ahead,forecast_time,predicted_temp_c,precipitation_chance,confidence,generated_at,error
openweather_api,Tozeur,13.22,,,,22:54:11,53,2026-02-04T22:53:56.930323,886,22:54:11,current_weather,,,,,,12.45,71.0,1005.0,1.03,0.0,Clouds,overcast clouds,93.0,10000.0,2026-02-04T22:54:10,,,,,,,
openweather_api,Sfax,16.08,,,,22:55:12,54,2026-02-04T22:54:48.613221,896,22:55:15,current_weather,,,,,,15.0,48.0,1003.0,7.2,240.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:53:23,,,,,,,
openweather_api,Bizerte,15,,,,22:55:13,54,2026-02-04T22:54:48.613221,897,22:55:15,current_weather,,,,,,14.85,88.0,999.0,10.8,260.0,Rain,shower rain,40.0,8000.0,2026-02-04T22:53:21,,,,,,,
openweather_api,Tunis,16.48,,,,22:55:13,54,2026-02-04T22:54:48.613221,898,22:55:15,current_weather,,,,,,15.31,43.0,1005.0,9.18,249.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T22:55:13,,,,,,,
openweather_api,Tozeur,13.22,,,,22:55:14,54,2026-02-04T22:54:48.613221,899,22:55:15,current_weather,,,,,,12.45,71.0,1005.0,1.03,0.0,Clouds,overcast clouds,93.0,10000.0,2026-02-04T22:54:10,,,,,,,
openweather_api,Monastir,15.99,,,,22:55:14,54,2026-02-04T22:54:48.613221,900,22:55:15,current_weather,,,,,,15.08,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:53:24,,,,,,,
openweather_api,Sousse,15.88,,,,22:55:15,54,2026-02-04T22:54:48.613221,901,22:55:15,current_weather,,,,,,14.96,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:50:54,,,,,,,
openweather_api,Bizerte,15,,,,22:56:19,55,2026-02-04T22:55:55.689598,911,22:56:22,current_weather,,,,,,14.85,88.0,999.0,10.8,260.0,Rain,shower rain,40.0,8000.0,2026-02-04T22:53:21,,,,,,,
openweather_api,Sousse,15.88,,,,22:56:20,55,2026-02-04T22:55:55.689598,912,22:56:22,current_weather,,,,,,14.96,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:50:54,,,,,,,
openweather_api,Tunis,16.48,,,,22:56:20,55,2026-02-04T22:55:55.689598,913,22:56:22,current_weather,,,,,,15.31,43.0,1005.0,9.18,249.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T22:55:13,,,,,,,
openweather_api,Kairouan,16.01,,,,22:56:21,55,2026-02-04T22:55:55.689598,914,22:56:22,current_weather,,,,,,15.0,51.0,1001.0,2.57,220.0,Clouds,few clouds,20.0,10000.0,2026-02-04T22:53:23,,,,,,,
openweather_api,Monastir,15.99,,,,22:56:21,55,2026-02-04T22:55:55.689598,915,22:56:22,current_weather,,,,,,15.08,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:53:24,,,,,,,
openweather_api,Gabes,17.98,,,,22:56:22,55,2026-02-04T22:55:55.689598,916,22:56:22,current_weather,,,,,,16.93,42.0,1004.0,9.77,240.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T22:54:09,,,,,,,
openweather_api,Tunis,16.48,,,,22:57:27,56,2026-02-04T22:57:15.605911,926,22:57:30,current_weather,,,,,,15.31,43.0,1005.0,9.18,249.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T22:55:13,,,,,,,
openweather_api,Nabeul,14.99,,,,22:57:28,56,2026-02-04T22:57:15.605911,927,22:57:30,current_weather,,,,,,14.35,69.0,1000.0,4.62,261.0,Clouds,overcast clouds,94.0,10000.0,2026-02-04T22:57:27,,,,,,,
openweather_api,Bizerte,15,,,,22:57:28,56,2026-02-04T22:57:15.605911,929,22:57:30,current_weather,,,,,,14.85,88.0,999.0,10.8,260.0,Rain,shower rain,40.0,8000.0,2026-02-04T22:57:28,,,,,,,
openweather_api,Mahdia,15.28,,,,22:57:29,56,2026-02-04T22:57:15.605911,931,22:57:30,current_weather,,,,,,14.38,58.0,1002.0,11.64,238.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T22:57:28,,,,,,,
openweather_api,Gabes,17.98,,,,22:57:29,56,2026-02-04T22:57:15.605911,933,22:57:30,current_weather,,,,,,16.93,42.0,1004.0,9.77,240.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T22:53:17,,,,,,,
openweather_api,Monastir,15.99,,,,22:57:30,56,2026-02-04T22:57:15.605911,934,22:57:30,current_weather,,,,,,15.08,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:57:29,,,,,,,
openweather_api,Monastir,15.99,,,,22:58:20,57,2026-02-04T22:58:08.588231,944,22:58:23,current_weather,,,,,,15.08,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:57:29,,,,,,,
openweather_api,Tunis,16.48,,,,22:58:20,57,2026-02-04T22:58:08.588231,945,22:58:23,current_weather,,,,,,15.31,43.0,1005.0,9.18,249.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T22:55:13,,,,,,,
openweather_api,Kairouan,16.01,,,,22:58:21,57,2026-02-04T22:58:08.588231,946,22:58:23,current_weather,,,,,,15.0,51.0,1001.0,2.57,220.0,Clouds,few clouds,20.0,10000.0,2026-02-04T22:58:21,,,,,,,
openweather_api,Gabes,17.98,,,,22:58:22,57,2026-02-04T22:58:08.588231,947,22:58:23,current_weather,,,,,,16.93,42.0,1004.0,9.77,240.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T22:53:17,,,,,,,
openweather_api,Sfax,16.08,,,,22:58:22,57,2026-02-04T22:58:08.588231,948,22:58:23,current_weather,,,,,,15.0,48.0,1003.0,7.2,240.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:57:21,,,,,,,
openweather_api,Sousse,15.88,,,,22:58:23,57,2026-02-04T22:58:08.588231,949,22:58:23,current_weather,,,,,,14.96,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:57:07,,,,,,,
openweather_api,Sfax,16.08,,,,22:59:14,58,2026-02-04T22:59:02.562168,959,22:59:17,current_weather,,,,,,15.0,48.0,1003.0,7.2,240.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:57:21,,,,,,,
openweather_api,Nabeul,14.99,,,,22:59:14,58,2026-02-04T22:59:02.562168,960,22:59:17,current_weather,,,,,,14.35,69.0,1000.0,4.62,261.0,Clouds,overcast clouds,94.0,10000.0,2026-02-04T22:57:27,,,,,,,
openweather_api,Monastir,15.99,,,,22:59:15,58,2026-02-04T22:59:02.562168,962,22:59:17,current_weather,,,,,,15.08,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:57:29,,,,,,,
openweather_api,Kairouan,16.01,,,,22:59:15,58,2026-02-04T22:59:02.562168,963,22:59:17,current_weather,,,,,,15.0,51.0,1001.0,2.57,220.0,Clouds,few clouds,20.0,10000.0,2026-02-04T22:58:21,,,,,,,
openweather_api,Tozeur,13.22,,,,22:59:16,58,2026-02-04T22:59:02.562168,965,22:59:17,current_weather,,,,,,12.45,71.0,1005.0,1.03,0.0,Clouds,overcast clouds,93.0,10000.0,2026-02-04T22:59:16,,,,,,,
openweather_api,Tunis,16.48,,,,22:59:17,58,2026-02-04T22:59:02.562168,966,22:59:17,current_weather,,,,,,15.31,43.0,1005.0,9.18,249.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T22:55:13,,,,,,,
openweather_api,Bizerte,15,,,,22:59:58,59,2026-02-04T22:59:47.370956,976,23:00:01,current_weather,,,,,,14.85,88.0,999.0,10.8,260.0,Rain,shower rain,40.0,8000.0,2026-02-04T22:57:28,,,,,,,
openweather_api,Mahdia,15.28,,,,22:59:59,59,2026-02-04T22:59:47.370956,978,23:00:01,current_weather,,,,,,14.38,58.0,1002.0,11.64,238.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T22:57:28,,,,,,,
openweather_api,Nabeul,14.99,,,,22:59:59,59,2026-02-04T22:59:47.370956,979,23:00:01,current_weather,,,,,,14.35,69.0,1000.0,4.62,261.0,Clouds,overcast clouds,94.0,10000.0,2026-02-04T22:57:27,,,,,,,
openweather_api,Monastir,15.99,,,,23:00:00,59,2026-02-04T22:59:47.370956,981,23:00:01,current_weather,,,,,,15.08,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:57:29,,,,,,,
openweather_api,Tunis,16.48,,,,23:00:00,59,2026-02-04T22:59:47.370956,982,23:00:01,current_weather,,,,,,15.31,43.0,1005.0,9.18,249.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T22:55:13,,,,,,,
openweather_api,Kairouan,16.01,,,,23:00:01,59,2026-02-04T22:59:47.370956,983,23:00:01,current_weather,,,,,,15.0,51.0,1001.0,2.57,220.0,Clouds,few clouds,20.0,10000.0,2026-02-04T22:58:21,,,,,,,
openweather_api,Sfax,16.08,,,,23:00:57,60,2026-02-04T23:00:45.788043,993,23:01:00,current_weather,,,,,,15.0,48.0,1003.0,7.2,240.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:57:21,,,,,,,
openweather_api,Mahdia,15.28,,,,23:00:57,60,2026-02-04T23:00:45.788043,995,23:01:00,current_weather,,,,,,14.38,58.0,1002.0,11.64,238.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T22:57:28,,,,,,,
openweather_api,Sousse,15.88,,,,23:00:58,60,2026-02-04T23:00:45.788043,997,23:01:00,current_weather,,,,,,14.96,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:57:07,,,,,,,
openweather_api,Bizerte,15,,,,23:00:58,60,2026-02-04T23:00:45.788043,998,23:01:00,current_weather,,,,,,14.85,88.0,999.0,10.8,260.0,Rain,shower rain,40.0,8000.0,2026-02-04T22:57:28,,,,,,,
openweather_api,Kairouan,16.01,,,,23:00:59,60,2026-02-04T23:00:45.788043,999,23:01:00,current_weather,,,,,,15.0,51.0,1001.0,2.57,220.0,Clouds,few clouds,20.0,10000.0,2026-02-04T22:58:21,,,,,,,
openweather_api,Monastir,15.99,,,,23:00:59,60,2026-02-04T23:00:45.788043,1000,23:01:00,current_weather,,,,,,15.08,55.0,1001.0,6.69,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T22:57:29,,,,,,,
